0,1,2
0.07593985,0.10458207,0.06971462
0.12734896,0.088951156,0.12543261
1.0007738,1.0012017,1.0008864
0.07404986,0.035161942,0.076989725
0.069535844,0.116884395,0.068500385
0.06143885,0.06310697,0.022845792
0.07921977,0.042979553,0.08022892
0.08001336,0.09095364,0.07111808
0.11090073,0.05260323,0.051424183
0.060072325,0.057570104,0.06231013
0.10673358,0.08220969,0.12409563
0.13153127,0.09890276,0.15226844
0.0030292708,0.0046202405,0.0045878626
0.08677307,0.075793386,0.11353905
0.20542537,0.1961851,0.17912309
0.06396386,0.06620324,0.062376052
0.07478803,0.111357324,0.073948435
0.12739919,0.08714878,0.12281412
0.05264399,0.06137556,0.05073666
0.07952896,0.039638408,0.08010923
0.086512506,0.09708336,0.06835784
0.0659515,0.064089194,0.02630658
0.08213578,0.050922073,0.07244421
0.08399295,0.06929288,0.06655897
0.10021956,0.055088606,0.057366837
0.06540543,0.05713634,0.059626706
0.120653234,0.07767201,0.11610024
0.14090586,0.09207262,0.1352566
0.003139511,0.0057910383,0.002973103
0.09516751,0.08582927,0.12001249
0.19887742,0.16407125,0.18201375
0.054677457,0.052692924,0.05171372
0.08273506,0.1206766,0.07782362
0.11934018,0.08756368,0.1215982
0.04354793,0.045372177,0.04962569
0.079286024,0.0376109,0.07683061
0.047927868,0.10496588,0.04640952
0.060348727,0.05923511,0.019756515
0.083841935,0.045439318,0.07341516
0.073310345,0.06507993,0.06620494
0.08956299,0.047298454,0.0508152
0.055851422,0.055558227,0.055394255
0.10263667,0.066040136,0.10478128
0.13557231,0.097464845,0.14771177
0.0020041694,0.0039987927,0.0012449644
0.088979796,0.08739813,0.11048229
0.18387982,0.19007589,0.15156135
0.06845202,0.065266386,0.061422914
0.10760953,0.1553865,0.117723726
0.092397645,0.07003319,0.09472346
0.03046955,0.024678243,0.025977518
0.055964965,0.0155234225,0.05668535
0.057298098,0.10239093,0.05932308
0.0783516,0.09039132,0.04947118
0.0569706,0.019292505,0.04823404
0.08102206,0.08871309,0.07118108
0.09655346,0.043482874,0.04957439
0.06969602,0.07010851,0.06964969
0.10077463,0.06103703,0.09866896
0.12931515,0.114317626,0.17854694
0.005585348,0.008022651,0.006482982
0.07920009,0.07422303,0.10770242
0.06367489,0.02400136,0.023558885
0.06703206,0.06333391,0.060144387
0.009567481,0.05030904,0.013206075
0.098882176,0.060717806,0.09978953
0.049840808,0.043284275,0.03822751
0.07119709,0.028831158,0.06753282
0.09684921,0.13262406,0.07857355
0.068962425,0.06741794,0.028182108
0.0670707,0.022155387,0.04777801
0.06848566,0.06103807,0.062482715
0.09054761,0.05919755,0.054429878
0.05987534,0.0550178,0.05262253
0.11524601,0.06512444,0.11472368
0.11692409,0.06546789,0.11669901
0.0060521024,0.0077068685,0.0075093256
0.030943643,0.034982618,0.07095774
0.08689405,0.044863403,0.049079206
0.05780615,0.05551838,0.056605116
0.06813605,0.11440487,0.07655853
0.10537192,0.0599718,0.102256745
0.026959851,0.0237672,0.01813571
0.06416431,0.024270518,0.054073136
0.0586199,0.10642305,0.060145047
0.07259464,0.08508597,0.055585343
0.055631336,0.023283275,0.045431107
0.08909097,0.07989674,0.07415083
0.112180084,0.04215251,0.060220566
0.06876653,0.065586,0.06921211
0.0983752,0.056964792,0.089242995
0.12272093,0.07270299,0.10412462
0.0072782957,0.009872755,0.009127751
0.07619702,0.07007803,0.104794726
0.06500731,0.023913328,0.02260353
0.06533789,0.07080883,0.06282242
0.076297574,0.20229554,0.1893817
0.1156278,0.08303206,0.123955235
0.04421058,0.04443704,0.046066552
0.08133131,0.038285017,0.090498984
0.057315316,0.10907261,0.062296223
0.061186492,0.06922339,0.02581746
0.08661616,0.045657545,0.08213218
0.068454295,0.061758675,0.063379355
0.088910684,0.049828425,0.050139923
0.05410616,0.058651425,0.057036504
0.11433177,0.06910062,0.11151843
0.13274221,0.08101414,0.13533714
0.0020510193,0.0045667277,0.003851778
0.08112547,0.05822144,0.10376631
0.15376475,0.072031975,0.06889077
0.053909034,0.05373359,0.054840557
0.01084375,0.053827576,0.016950544
0.10188481,0.07098017,0.104024366
0.09395214,0.08234428,0.08662794
0.06775211,0.027086888,0.068292394
0.088583805,0.11725222,0.07916435
