0,1,2
0.15056548,0.9993398,0.35207817
0.3240322,1.0348529,0.21763143
0.5511258,0.91478217,0.061319277
0.7541505,0.7794417,0.0017085536
0.90296537,0.5666587,0.08278877
1.0355823,0.35182798,0.15593164
1.0378902,0.17981187,0.36089113
0.95115936,0.012815093,0.5908489
0.7962938,0.004153598,0.7975538
0.6042351,0.035942797,0.9093176
0.39890477,0.1939245,1.0436729
0.2205357,0.32485324,1.0263349
0.058914974,0.54695415,0.9675903
0.040089164,0.7467021,0.7505405
0.03285623,0.905152,0.6039526
0.14669591,1.0356742,0.4023944
0.14997768,0.9994816,0.3529325
0.323726,1.0335628,0.21674384
0.55098414,0.91501844,0.06274298
0.753538,0.7812332,0.0019697284
0.902565,0.56734324,0.08230858
1.0353906,0.3521349,0.15538606
1.0365776,0.18087362,0.3620763
0.9510718,0.012886018,0.59090734
0.7940613,0.0043425495,0.79491025
0.60696435,0.035471078,0.9091517
0.39928013,0.19348791,1.0424912
0.219719,0.3239565,1.0278522
0.06064047,0.5454675,0.96743786
0.041107204,0.7464897,0.7514897
0.031913444,0.9044679,0.60696554
0.14591822,1.0362319,0.4017706
0.14936529,0.9991511,0.3535257
0.3230661,1.0330426,0.21781893
0.54966414,0.9155376,0.063306466
0.752501,0.7832489,0.0018510112
0.90131575,0.56833446,0.080211714
1.0368121,0.35284293,0.15481664
1.0360869,0.18160546,0.36151153
0.952218,0.012956829,0.5903481
0.79554486,0.004248251,0.7939319
0.60812867,0.035400283,0.90825
0.3994873,0.19377322,1.0416943
0.22049385,0.3233665,1.0287933
0.061666004,0.54539675,0.9671242
0.04260314,0.74488497,0.7525337
0.03205489,0.9031462,0.608374
0.1453288,1.0370055,0.40235403
0.14907956,0.99856097,0.35459307
0.32257074,1.0355059,0.22082216
0.54985315,0.9158441,0.063125595
0.7527126,0.78075945,0.0021831424
0.9014804,0.5704346,0.08356081
1.0335987,0.35406998,0.15453157
1.0381812,0.18243153,0.35875362
0.94992054,0.0137354415,0.587094
0.7992403,0.004389761,0.79574555
0.6069278,0.034621347,0.9068975
0.40434396,0.19075444,1.0443015
0.22401275,0.32313043,1.0261673
0.059312087,0.54428726,0.970604
0.038227607,0.7444601,0.75369596
0.031936955,0.9036417,0.6082319
0.14485748,1.0350426,0.40628207
0.14764255,0.99903286,0.35596925
0.3212745,1.0346396,0.22008009
0.54848605,0.91631615,0.063550785
0.7506857,0.7829748,0.0018984474
0.89968926,0.571237,0.08123636
1.0354325,0.3542824,0.15339278
1.0371706,0.18313947,0.3584451
0.9522941,0.014136481,0.5875609
0.7993691,0.0038233788,0.7931051
0.6094032,0.03464488,0.906684
0.40288574,0.19130132,1.0438285
0.22308916,0.3223752,1.0274361
0.060265556,0.54324895,0.96969956
0.040094156,0.7431385,0.75478745
0.03134758,0.9017066,0.6092835
0.14424461,1.0363196,0.40612817
