0,1,2
0.15051389,0.9993393,0.35207736
0.3240313,0.98803484,0.17552851
0.55112183,0.91478056,0.02019133
0.7541481,0.7414863,0.0017083066
0.90296483,0.56665796,0.036681328
0.9985858,0.35182774,0.15593053
0.99043065,0.17980772,0.3229887
0.91425467,0.012814765,0.5533728
0.7501178,0.0041534,0.7500653
0.5636136,0.035942513,0.9093174
0.35123026,0.15738797,0.99862397
0.1740359,0.32485303,0.9891571
0.02118893,0.546952,0.920279
0.0028755537,0.7467019,0.7505399
0.032855753,0.9051518,0.5671342
0.14669566,0.9988907,0.35639557
0.14992447,0.9994809,0.3529315
0.32372487,0.98794055,0.17607431
0.55098045,0.9150167,0.020974305
0.75353533,0.7417459,0.0019693929
0.90256435,0.56734234,0.037060857
0.9975722,0.35213456,0.15538472
0.98972356,0.18086973,0.3228226
0.9133589,0.012885565,0.55258983
0.74981135,0.004342294,0.7487841
0.56542844,0.035470705,0.9091514
0.35295087,0.15653838,0.9987663
0.17429526,0.32395622,0.98975015
0.02135382,0.54546523,0.9213706
0.0025220136,0.74648947,0.7514889
0.03191279,0.9044675,0.56865263
0.14591788,0.9984659,0.35705993
0.14931186,0.9991504,0.35352466
0.32306492,0.9879875,0.17723681
0.54966056,0.9155358,0.02130657
0.75249827,0.7433271,0.0018506655
0.9013151,0.56833357,0.036159158
0.99818504,0.35284254,0.15481529
0.99019504,0.18160151,0.32132784
0.9138776,0.012956365,0.55164075
0.7516498,0.0042479886,0.74828583
0.56658334,0.035399903,0.9082497
0.35410574,0.15590118,0.9987188
0.17585084,0.32336622,0.9898689
0.021990193,0.5453944,0.9221536
0.0028283207,0.7448847,0.7525329
0.03205421,0.90314585,0.56931704
0.14532845,0.99884367,0.3583174
0.14902902,0.9985605,0.35459235
0.32256997,0.98786974,0.17797253
0.5498491,0.91584253,0.022350345
0.7527104,0.7437047,0.0021829312
0.90147996,0.570434,0.036491424
0.997478,0.35406977,0.15453057
0.98967665,0.18242732,0.32151762
0.91408974,0.013735163,0.550407
0.7522626,0.0043895883,0.74693346
0.56658334,0.034621105,0.9068973
0.3554492,0.15507509,0.99845797
0.17653444,0.32313025,0.9899637
0.022155084,0.54428524,0.9222484
0.0020505325,0.7444599,0.7536955
0.03193655,0.90364146,0.57237774
0.14485726,0.9992447,0.35969356
0.1475911,0.9990323,0.35596848
0.32127365,0.98819995,0.17823333
0.54848206,0.9163146,0.022303082
0.7506834,0.7448847,0.0018982134
0.8996888,0.5712364,0.035684817
0.99809086,0.35428217,0.1533917
0.99019504,0.18313532,0.32028386
0.91510314,0.014136173,0.54976636
0.7531582,0.0038231898,0.7460556
0.56872815,0.03464461,0.90668374
0.35537848,0.15427278,0.9987663
0.17681727,0.32237503,0.99010605
0.022390965,0.54324687,0.92258066
0.0026634296,0.7431383,0.7547869
0.031347126,0.90170634,0.5721879
0.14424436,0.9992447,0.3605714
0.14676636,0.9992212,0.35708365
0.32129723,0.98838884,0.17939611
0.54765713,0.9166451,0.023133319
0.75051844,0.7454511,0.0019693929
0.89867544,0.5724872,0.035613637
0.99750143,0.35562736,0.15256147
0.98998296,0.18320611,0.31983307
0.914514,0.01458476,0.5489122
0.7542189,0.0041534,0.7462928
0.5700952,0.034078214,0.9051654
0.35712263,0.15356478,0.99831563
0.17643997,0.32242224,0.99027234
0.022932872,0.54190165,0.9230078
0.0025927215,0.7429495,0.755736
0.030757988,0.9013759,0.57427585
0.14325444,0.9989853,0.36192384
0.14594135,0.9991504,0.3583174
0.3204723,0.98890793,0.17968082
0.54584235,0.91754174,0.023418037
0.7494107,0.74689066,0.0016134956
0.8982274,0.57404476,0.034996655
0.99740726,0.35685453,0.15156496
0.9897943,0.1839379,0.3194297
0.9158102,0.0146317715,0.5478208
0.7546431,0.0040826,0.7453675
0.57148576,0.033842307,0.90452474
0.3566984,0.1525971,0.99826807
0.17750059,0.32079384,0.9898453
0.023993492,0.540934,0.9236956
0.0027103797,0.7414863,0.75661385
0.03049863,0.90073866,0.57591295
0.14280672,0.998938,0.36284918
0.1458234,0.9991739,0.35933766
0.3197181,0.9884123,0.1801079
0.546408,0.9176598,0.02417738
0.74877435,0.7475751,0.0018034023
0.8971668,0.57520115,0.034759484
0.9975722,0.35850653,0.15139867
0.9899595,0.1845751,0.31883657
0.91604584,0.016024262,0.54703784
0.75570375,0.0043895883,0.74420494
0.5738898,0.03396012,0.9033859
0.3585839,0.1523847,0.9980309
0.1782549,0.320841,0.99024844
0.024677098,0.53980124,0.92450255
0.0022626566,0.7407075,0.7578476
0.029650133,0.898662,0.5773128
0.14129809,0.9986313,0.3635135
0.14464512,0.999292,0.36014435
0.31924668,0.9888609,0.18093814
0.5445224,0.91858023,0.024462096
0.74736017,0.74856627,0.0015659478
0.8960592,0.5762395,0.033786602
0.9981616,0.35954493,0.15021254
0.9902893,0.1859203,0.31765023
0.91708297,0.016047768,0.5458515
0.7564579,0.003964789,0.74316096
0.5741019,0.03318132,0.9026504
0.3595974,0.1510395,0.99833924
0.17973977,0.31892943,0.990723
0.025902608,0.53956527,0.92561746
0.0025689637,0.73997587,0.75910515
0.029508717,0.8985439,0.57887876
0.1408269,0.9987256,0.3645812
0.14410293,0.998938,0.36111715
0.31830394,0.9885777,0.18174504
0.5442867,0.91858023,0.025031533
0.74691236,0.74892026,0.0019457613
0.8943622,0.57713634,0.033501886
0.9976429,0.36025292,0.14947683
0.9904779,0.18669909,0.31693843
0.916965,0.016779555,0.5447364
0.7577778,0.0041298945,0.7415001
0.57634103,0.032945417,0.9012029
0.36072874,0.1495527,0.9981969
0.17969255,0.31895304,0.9905331
0.02637409,0.53873926,0.92613965
0.0030404448,0.7387487,0.7600067
0.03026303,0.8980248,0.58056337
0.13908267,0.9986783,0.36572006
0.14238247,0.9991504,0.36218485
0.31776184,0.9894273,0.18245684
0.54306114,0.9202321,0.026075592
0.7461581,0.7503363,0.0014947683
0.89483345,0.5785995,0.032956082
0.997855,0.36181054,0.14786363
0.9902893,0.1878319,0.3162029
0.9176014,0.016425556,0.5435975
0.7589563,0.003964789,0.7411442
0.5775431,0.032284714,0.9009894
0.3622136,0.1484907,0.9982444
0.18002261,0.31789106,0.9906755
0.026704155,0.53729963,0.9265904
