0,1,2
0.06887745,0.070864975,0.064248584
0.05597388,0.06394977,0.07560761
0.047347818,0.043720428,0.029658647
0.046386473,0.06895575,0.07471954
0.08712012,0.076734565,0.08416845
0.040270027,0.048495114,0.031378042
0.009909863,0.022464946,0.020565841
0.06791954,0.07484136,0.0707281
0.06401004,0.064899385,0.059921548
0.005209454,0.016825173,0.004328087
0.14241835,0.14493473,0.13917466
0.2421659,0.21112022,0.23253345
0.01693104,0.011707921,0.0121602
0.06689059,0.058384288,0.076975964
0.09547857,0.10867455,0.09844291
0.016480034,0.019012332,0.013363937
0.06427535,0.07008883,0.07834285
0.114131615,0.13295202,0.13207847
0.059716307,0.05674836,0.0506561
0.034288257,0.038307182,0.031025006
0.06840259,0.0685672,0.07807619
0.05685312,0.06455543,0.05012927
0.016004153,0.024550626,0.022024032
0.04383429,0.041085545,0.05616134
0.04072533,0.030639963,0.04186091
0.0056321784,0.0028178045,0.014669555
0.075536914,0.07181853,0.058975473
0.27700546,0.2029461,0.18734217
0.019408908,0.012021165,0.02021877
0.05994551,0.06847449,0.08623582
0.08836785,0.079251155,0.08322342
0.030321585,0.026606068,0.025239844
0.10244508,0.086711176,0.101100445
0.06155632,0.057427887,0.063674144
0.033426568,0.03427633,0.036666837
0.019534586,0.038942225,0.029147813
0.06105168,0.055600327,0.07219126
0.041831125,0.056674965,0.036077585
0.010816902,0.013096851,0.011616743
0.078251794,0.072868794,0.07651496
0.06150313,0.0770648,0.070189916
0.030963097,0.03271531,0.04321445
0.048937995,0.058923654,0.040604908
0.077087946,0.05967015,0.06645726
0.012740012,0.013892055,0.009180849
0.08852367,0.08428876,0.074946985
0.119763814,0.14297816,0.12304501
0.008649327,0.022090368,0.016310139
0.07588885,0.06441033,0.07528644
0.085033976,0.09288903,0.0838965
1.0107374,1.001049,1.0105969
0.038337033,0.0370391,0.045614902
0.0698161,0.07578288,0.07906029
0.021910466,0.028384544,0.021881951
0.039000064,0.05381733,0.069712475
0.075978346,0.09012669,0.08119534
0.0773557,0.062580355,0.050617807
0.017967261,0.014537335,0.029692747
0.06651064,0.09243297,0.08288416
0.10135376,0.10880574,0.122248285
0.013755942,0.011491709,0.006380156
0.079682656,0.077268966,0.07045652
0.17371388,0.1959824,0.17616704
0.021729495,0.025708305,0.020296738
0.0698585,0.07335062,0.06491645
0.07063563,0.061128076,0.06946071
0.04644491,0.039558098,0.034023117
0.032906163,0.051343538,0.05511526
0.10172199,0.115472585,0.12442097
0.03177278,0.043223985,0.027886404
0.011439145,0.027075645,0.019506458
0.117222995,0.11034971,0.10354758
0.06539418,0.07439535,0.059337586
0.0076694093,0.017658323,0.0068561845
0.11586068,0.15725714,0.14028037
0.102314815,0.11203735,0.09974137
0.016359879,0.010783769,0.009551422
0.06288834,0.05624754,0.06217576
0.18370888,0.2022448,0.19540468
0.01543966,0.014926046,0.015939353
0.100028634,0.10464227,0.11100465
0.14783081,0.14544101,0.13670586
0.058855418,0.06256835,0.05437299
0.030548424,0.03809604,0.032717444
