0,1
0.499396,0.21683647
0.499396,0.21683647
0.48920473,0.17727464
0.4175225,0.24638191
0.40723282,0.19707936
0.37628552,0.16735543
0.23034263,0.057452887
0.25134766,0.10758833
0.20928738,0.09758583
0.21982203,0.057452887
0.21982203,0.09758583
0.04966107,-0.10504209
-0.22329609,0.27582622
1.4971056,1.3237842
1.7554636,-0.11530437
0.02814596,0.047388915
0.1245302,0.0070140436
0.09252462,0.0070140436
0.11387507,-0.023397993
0.10320587,0.017125608
0.11387507,-0.023397993
0.060396537,-0.04373416
0.07111996,-0.0031114034
0.10320587,-0.033559136
0.060396537,-0.0641199
0.11387507,-0.0743326
0.08182932,-0.10504209
0.11387507,-0.10504209
0.10320587,-0.14616854
0.10320587,-0.22903222
0.03890954,-0.26032075
0.060396537,-0.2812459
0.04966107,-0.27077737
0.1245302,-0.1358666
0.1776031,-0.04373416
0.23034263,0.057452887
0.29319912,0.067504965
0.2723005,0.027225276
0.28275684,0.03731503
0.24085319,0.017125608
0.19873866,-0.023397993
0.20928738,-0.04373416
0.19873866,-0.04373416
0.1776031,-0.0743326
0.1564133,-0.0743326
0.18817791,-0.0947937
0.1564133,-0.10504209
0.1564133,-0.11530437
0.1564133,-0.0845572
0.16701423,-0.0743326
0.19873866,-0.0845572
0.21982203,-0.0743326
0.19873866,-0.0947937
0.28275684,-0.04373416
0.37628552,0.0070140436
0.33484575,-0.0031114034
0.31404755,-0.0031114034
0.20928738,-0.0641199
0.1245302,-0.0743326
0.08182932,-0.1564804
0.060396537,-0.12558053
0.060396537,-0.14616854
0.03890954,-0.21862915
-0.2789655,-0.27077737
-0.3350044,-0.0641199
0.7601196,0.70539623
2.4053087,0.5457112
-0.015046923,-0.4612631
-0.015046923,-0.24987803
0.006576628,-0.23944917
-0.025880788,-0.24987803
-0.015046923,-0.20823996
-0.015046923,-0.20823996
-0.025880788,-0.19786067
-0.04758868,-0.18749726
-0.025880788,-0.16680613
-0.004227115,-0.20823996
0.017368322,-0.20823996
-0.015046923,-0.20823996
-0.036726702,-0.23944917
-0.05846271,-0.31273076
-0.10210541,-0.37606338
-0.14597303,-0.45056453
-0.16799217,-0.48269984
-0.20113236,-0.45056453
-0.1240101,-0.32325283
0.03890954,-0.18749726
0.11387507,-0.0641199
0.1351713,-0.04373416
0.1351713,-0.04373416
0.1351713,-0.04373416
0.16701423,-0.033559136
0.16701423,-0.033559136
0.14579833,-0.023397993
0.14579833,-0.053921077
0.11387507,-0.053921077
0.11387507,-0.04373416
0.11387507,-0.0641199
0.11387507,-0.04373416
0.07111996,-0.0743326
0.11387507,-0.0641199
0.07111996,-0.0845572
0.07111996,-0.0641199
0.11387507,-0.0641199
0.08182932,-0.0845572
0.18817791,-0.0947937
0.2723005,-0.0641199
0.29319912,-0.023397993
0.28275684,-0.0031114034
0.34522375,-0.033559136
0.16701423,-0.0845572
0.10320587,-0.0743326
0.060396537,-0.0743326
0.03890954,-0.0845572
0.060396537,-0.0947937
-0.17902485,-0.3548983
-0.04758868,0.6212396
2.372757,1.4523413
0.1351713,-0.1358666
-0.015046923,-0.14616854
-0.04758868,-0.14616854
-0.04758868,-0.18749726
-0.0693528,-0.19786067
-0.08025494,-0.18749726
-0.10210541,-0.21862915
-0.08025494,-0.19786067
-0.0693528,-0.22903222
-0.09117315,-0.23944917
-0.09117315,-0.19786067
-0.09117315,-0.26032075
-0.09117315,-0.2812459
-0.04758868,-0.37606338
-0.036726702,-0.4185542
-0.08025494,-0.5041921
-0.11304972,-0.52573997
-0.08025494,-0.47197354
-0.025880788,-0.31273076
0.11387507,-0.1358666
0.16701423,-0.053921077
0.1776031,-0.053921077
